title;artist;lyrics;filename
Thrift Shop;Macklemore;shop dress 'cept section gucci coat passin call board velour trick shoe grandpa go skin thrift bargain drape ba-dum translationsfrancaisthrift dookie-brown awesome second skeet sheet yo gator 'll da-dum else built-in come diggin' yeah shit jumpsuit fur ice ninety-nine fox let hit someone fringe luggage jammies honkey 've people six ah head rockin mammy cold-ass leather oh slipper would game thank get men real know hand-me-down one 'bout fuck stuntin' 'cause granddad lyric pink club t-shirt pump washin cool stunt gon keyboard stop dope broken twenty nothing wolf find save house make knowin onesie leopard `` ignorant flossin' john next wear hahaha compliment ai jacket moccasin poppin pro style tag donatin diggin standin big-ass damn embed might lookin peep man button- right trash girl tryna money sell also stick cock dollar clothes plaid flannel pocket grandma r. fifty na party shopping hello kelly green da i'ma what-what velcro noggin bummy huntin mezzanine road edition 'm like ace wayne motherfucker telescope piss shirt hella pop mellow 'em simple addition grammy 's goodwill sock ba-da-do-da brand grungy macklemore deep mink coppin '' hell rock rollin sneaker bin cent could limited hey ask knee zebra walk bitch blanket probably happy walkin wearin bag auntie business buy hand look wing frosty tight wash big nah n't another incredible take smell getting-swindled-and-pimped mama searchin;Thrift Shop by Macklemore.txt
Throw That;Slaughterhouse;hoe nickname nina player face stayaye r cant mouth ta chick call keep side fuck-your-girl turn play leave relationship love go flower lip try yo-yo skeet richard 'll say girlclap yo string encore botox come throw yeah shit middle let tip shoestrue lil aye head strip chair whole finish a.k.a. oh slaughterhouse describe grip royce chairoh get couldnt hangin spit handcuff ballinyou know townjust blur offerthat one meet spray butt-in fuck 'cause lyric a.k.a.nah jean fill brick imma sky always /if dick gon four drunk joe uh nothing split up-up im ortiz make `` sorry homies ai help ding-a-lings till finna strut yaowa drippin hermes roundget embed stripper safe possess might around itoh gettin man right girl number also tryna mad o-e-double-l ya drink jodeci nickle witchu spin girlsreport na shake building wo home talk really trip childbearing excite dangle figure ak day 'm like withegg heel along halfway way night brain skill initial i'lli 's trickin throw-that-d stump 're '' shes never no-no wrist feel yeahturn clap baby condom thing hey tongue crook bitch world sit probably a.k.a nut want bag look heres stay upside spill n't hip incredible take rid thisi sprung sound;Throw That by Slaughterhouse.txt
Til My Last Day;Justin Moore;name hard somewhere leave love street lay try dead cold say 'll yeah breath ever rough 've people six back oh good get forget know hurry one meet lyric likeembed wreck angel doubt foot til find ai eye till best live first see everyone might proof around darling man two ground rest girl change also boy bull place yes last talk babe day 'm way 's bad end deep past 're baby friend shoot beer world look inside n't dayyou;Til My Last Day by Justin Moore.txt
Time Is Love;Josh Turner;long hang like put anything shine sunlight 'em ta get 's wait know might embed one run love right lyric money also wan many fly na clock minute kiss someone make ... need time spend n't talk lose hour moment;Time Is Love by Josh Turner.txt
Tip It On Back;Dierks Bentley;sweet grow singing run us street go lip come fast yeah field backembed let tip mile couple dry back good get forget know lyric feeling sign fire release sip little im make lose town eye till roll whatever see set might sale girl aint also main sway na grab tonight close dont hour remember like music night feel enough wan closing smoke friday world watch alright;Tip It On Back by Dierks Bentley.txt
Titanium;David Guetta;'m like titaniumembed criticize titanium fall far may get 's might heart one run love bullet bone word loud lyric also shoot translationsportuguestitanium stick ca fire say aim much 'll hear break bulletproof machine voice stone shout gun glass nothing cut ghost wo n't talk ricochet lose take away raise town haunt;Titanium by David Guetta.txt
To The World;Kanye West R Kelly;ay hold wor-or-or-or-or-or-or-or-or-or-or-orld love go tour stack couch rap say throw yeah shit middle god finger let give romney time pay sinatra whole beverly put back crap deny makin minus one pull fuck lyric sky ca mind protect make burn need coppola movie goldman `` ai axel tax burnin doin ghetto roof hill wait see might rick car 'til ground tryna highway show also boy sachs james funny tell foreign ohh score r. ease praise kelly tonight a-v-entador wo mitt cause ving raise francis meembed opera 'm motherfucker way like crib new deuce fashion jody 's mmm lord holy '' hell could enough door baby miss thing moon world bitch notch foley hand u-u-u-up plaque rhames n't take mountain nigga ross chi-town;To The World by Kanye West R Kelly.txt
Tongue Tied;Grouplove;slumber high leave love wave 'll yeah a-do let marmalade ooh peter oh get real one three lyric sky beddy-bye tongue-tied four beat kiss roundabout make yeahembed house pillow 'round tie eye best bump might goin 'til two right also bye goodnight break party tonight like night 's 're friend tongue pan stay fight n't take goodbye;Tongue Tied by Grouplove.txt
Tonight (Best You Ever Had);John Legend;ay fix umbrella grill ta sendin keep flyin woo control rich love wish villas 'll come throw telepathy ever let hit give manila round freestyle ooh listen bed brag playin except get real know youre fuck light-skinned 'cause lyric cool yep gon blowin form beat step breaststroke kiss little twist weather knowin make need lose ai chauffeur believe poppin best five-course seven might private 'til two girl also great wrong break text week body na mental jet tonight toaster close day like storm night 's work bit nobody cigarette luda 're meal even baby wan miss stroke hadembed smoke sex thrilla alright together stay spot chinchilla warm bread n't nigga hibernate anguilla;Tonight (Best You Ever Had) by John Legend.txt
Tonight Is The Night;Outasight UNCERTAIN;nervous whoa woman uh-uh evening personal ta grow call keep youembed hard turn play relationship love us go share sexy story sayin say thumb 'll producer compose come large yeah child waitin everybody ringin ho-oh let impatient give ... time nice people young 've 'oh tune ooh old mother whole hang-up put back smile oh good finally actin thank get happiness forget real think know year tremblin' one pure early uh-uh-uh bell nothin 'cause lyric store ca silly hear gon slammin' mind without uh little make find mama need notebook `` across help ai long doin 'uh true sing live first wait see become might song' around car family pretty 'til hmm gentle right girl catch-up also show wrong somethin ruin page proud relax tell na ease mhm 'we yes tonight melody home catch betty' really record intend smilin day like 'm others way music night pray recording far pleased 's tryin doin' mmm bit end knockin still 're '' never hope word poem could feel enough song baby wan door many happen hey walk want alright look hand remember' whether 'd big every n't phony take ho sugar;Tonight Is The Night by Outasight UNCERTAIN.txt
Too Close;Alex Clare;something hide love say 'll give 've head oh breathe get deserve know one return lyric lie ca likeembed release without separate nothing need best true live yet might right also wrong break promise really close 'm like way must wayyou 's end still 're feel friend much want inside hurt n't move;Too Close by Alex Clare.txt
Too Close;Melanie Martinez;something hide love say 'll give 've head oh breathe get deserve know one return lyric lie ca likeembed performance voice release without separate nothing need best true live yet might right also wrong break promise really close 'm like way must wayyou 's end still 're feel friend much want inside hurt n't move;Too Close by Melanie Martinez.txt
Tornado;Little Big Town;hide leave force go try rage come yeah life toss selfish hit ... put back soul oh good rain tornado disturbed get think oooo one swing start lyric nature sky gon sure little weather til make find house ai funnel roof fall air see embed might around thought hmm man ground girl change also pain sun spin break na lift strong 'm like mmmmmmmmmm storm pray night longer 's 're never wind guess thing hey much ooooooooooo bring look 'd f another n't rip take;Tornado by Little Big Town.txt
Truck Yeah;Tim McGraw;playlist sunday sub call play love us mud rap jack cold say come yeah throw life let mixed hillbilly tonk whole back get think know one farm lyric club pump hear redneck sip crew little dj find yeahembed crank ipod chill hang room might football matter truck girl also cab sun brew proud city shout na party sling hanging last talk wayne like 'm night 's bit saturday honky rock 're rockstar loud song thump wan hey friday downtown country hand blood fight luck n't 'till hallelujah;Truck Yeah by Tim McGraw.txt
